id,Make,Model,Aircraft.damage,Aircraft.Category,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Injury.Severity,Event.Date,Amateur.Built,Engine.Type,Weather.Condition,Number.of.Engines,Purpose.of.flight,Broad.phase.of.flight,total_passengers,likelihood_serious_fatal,Destroyed?
771,Aerofab Inc.,LAKE LA-4-250,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1998-07-04,No,Reciprocating,VMC,1.0,Personal,Takeoff,2.0,0.0,0
831,Morane-saulnier,MS 880B,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1998-07-05,No,Reciprocating,VMC,1.0,Personal,Maneuvering,1.0,1.0,1
223,Airbus Industrie,A-300B4-605R,Minor,Airplane,0.0,0.0,28.0,224.0,Incident,1998-07-09,No,Turbo Fan,VMC,2.0,Unknown,Climb,252.0,0.0,0
126,Forney,415-C,Destroyed,Airplane,0.0,2.0,0.0,0.0,Non-Fatal,1998-07-12,No,Reciprocating,VMC,1.0,Personal,Climb,2.0,1.0,1
406,Vultee,BT-15,Substantial,Airplane,1.0,1.0,1.0,0.0,Fatal(1),1998-07-12,No,Reciprocating,VMC,1.0,Personal,Standing,3.0,0.6666666666666666,0
693,Canadian Car & Foundry,HARVARD MK IV,Substantial,Airplane,0.0,0.0,2.0,0.0,Non-Fatal,1998-07-13,No,Reciprocating,VMC,1.0,Personal,Takeoff,2.0,0.0,0
266,American,AA-1A,Destroyed,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1998-07-18,No,Reciprocating,VMC,1.0,Personal,Landing,1.0,0.0,1
37,Commander,114TC,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1998-07-18,No,Reciprocating,VMC,1.0,Personal,Takeoff,1.0,1.0,1
963,Socata,RALLYE 235E,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1998-07-18,No,Reciprocating,VMC,1.0,Personal,Maneuvering,2.0,0.0,0
635,Navion,G,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1998-07-19,No,Reciprocating,VMC,1.0,Personal,Approach,1.0,0.0,0
1059,Nord (sncan),STAMPE SV4C,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1998-07-20,No,Reciprocating,VMC,1.0,Personal,Maneuvering,1.0,1.0,1
1135,Garlick,UH-1H,Substantial,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1998-07-24,No,Turbo Shaft,VMC,1.0,Unknown,Maneuvering,1.0,1.0,0
1175,Yakovlev,YAK-54,Destroyed,Airplane,2.0,0.0,0.0,0.0,Fatal(2),1998-07-26,No,Reciprocating,VMC,1.0,Personal,Maneuvering,2.0,1.0,1
43,Curtiss-wright,12W,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1998-07-26,No,Reciprocating,VMC,1.0,Personal,Landing,1.0,0.0,0
552,Embraer,EMB-135,Minor,Airplane,0.0,0.0,0.0,3.0,Incident,1998-07-29,No,Turbo Fan,VMC,2.0,Unknown,Takeoff,3.0,0.0,0
203,Navion,A,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1998-07-31,No,Reciprocating,VMC,1.0,Personal,Cruise,1.0,1.0,1
187,Monocoupe Aircraft,70,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1998-07-31,No,Reciprocating,VMC,1.0,Personal,Takeoff,1.0,0.0,0
1176,Yakovlev,YAK-55M,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1998-08-01,No,Reciprocating,VMC,1.0,Personal,Approach,2.0,0.0,0
403,Consolidated-vultee,BT-13A,Destroyed,Airplane,2.0,0.0,0.0,0.0,Fatal(2),1998-08-02,No,Reciprocating,VMC,1.0,Personal,Other,2.0,1.0,1
241,Hispano Aviacion,A10B-37,Destroyed,Airplane,1.0,1.0,0.0,0.0,Fatal(1),1998-08-02,No,Turbo Jet,VMC,2.0,Personal,Approach,2.0,1.0,1
1105,Socata,TBM-700,Destroyed,Airplane,4.0,0.0,0.0,0.0,Fatal(4),1998-08-04,No,Turbo Prop,VMC,1.0,Personal,Approach,4.0,1.0,1
1089,Valentin,TAIFUN 17E,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1998-08-15,No,Reciprocating,VMC,1.0,Personal,Takeoff,1.0,0.0,0
269,Gulfstream American,AA-1A,Destroyed,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1998-08-16,No,Reciprocating,VMC,1.0,Aerial Observation,Cruise,1.0,0.0,1
797,Silvaire,LUSCOMBE 8F,Destroyed,Airplane,0.0,1.0,1.0,0.0,Non-Fatal,1998-08-18,No,Reciprocating,VMC,1.0,Personal,Landing,2.0,0.5,1
490,Diamond Aircraft Industries,DA-20-A1,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1998-08-18,No,Reciprocating,VMC,1.0,Instructional,Climb,1.0,0.0,0
255,Boeing Stearman,A75N1,Destroyed,Airplane,0.0,0.0,1.0,1.0,Non-Fatal,1998-08-29,No,Reciprocating,VMC,1.0,Unknown,Maneuvering,2.0,0.0,1
1116,"Smith, Ted Aerostar",TS-600,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1998-09-04,No,Reciprocating,VMC,2.0,Positioning,Takeoff,1.0,1.0,1
207,Christen Industries,A-1 HUSKY,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1998-09-06,No,Reciprocating,VMC,1.0,Personal,Landing,1.0,0.0,0
796,Silvaire,LUSCOMBE 8E,Substantial,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1998-09-07,No,Reciprocating,VMC,1.0,Personal,Cruise,1.0,1.0,0
812,Emroth-emair,MA-1B,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1998-09-09,No,Reciprocating,VMC,1.0,Aerial Application,Landing,1.0,0.0,0
850,Government Aircraft Fact (gaf),N22S,Minor,Airplane,1.0,0.0,1.0,2.0,Fatal(1),1998-09-18,No,Turbo Prop,VMC,2.0,Public Aircraft,Cruise,4.0,0.25,0
850,Government Aircraft Fact (gaf),N22S,Destroyed,Airplane,1.0,0.0,1.0,2.0,Fatal(1),1998-09-18,No,Turbo Prop,VMC,2.0,Public Aircraft,Cruise,4.0,0.25,1
1005,Snow,S2C,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1998-09-18,No,Reciprocating,VMC,1.0,Unknown,Landing,1.0,0.0,0
761,Aero Vodochody Aero. Works,L-39,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1998-09-18,No,Turbo Fan,VMC,1.0,Instructional,Descent,2.0,0.0,0
569,Fieseler Flugzeugbau,F-156C-1,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1998-09-20,No,Reciprocating,VMC,1.0,Personal,Takeoff,2.0,0.0,0
77,Convair,240,Substantial,Airplane,0.0,0.0,0.0,3.0,Non-Fatal,1998-09-24,No,Reciprocating,VMC,2.0,Unknown,Takeoff,3.0,0.0,0
485,Diamond Aircraft Industries,DA 20-A1,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1998-10-01,No,Reciprocating,VMC,1.0,Personal,Takeoff,2.0,0.0,0
203,Navion,A,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1998-10-03,No,Reciprocating,VMC,1.0,Personal,Cruise,1.0,0.0,0
389,Britten-norman,BN-2A,Substantial,Airplane,0.0,0.0,0.0,8.0,Non-Fatal,1998-10-16,No,Reciprocating,VMC,2.0,Unknown,Takeoff,8.0,0.0,0
725,Ilyushin,IL-62,Destroyed,Airplane,0.0,0.0,1.0,249.0,Non-Fatal,1998-11-11,No,Turbo Fan,IMC,4.0,Unknown,Standing,250.0,0.0,1
71,Varga,2150A,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1998-11-22,No,Reciprocating,VMC,1.0,Personal,Cruise,2.0,0.0,0
840,Quicksilver,MXL-2,Substantial,Airplane,0.0,0.0,2.0,0.0,Non-Fatal,1998-11-29,No,Reciprocating,VMC,1.0,Personal,Descent,2.0,0.0,0
264,Gulfstream American,AA-1,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1998-12-04,No,Reciprocating,VMC,1.0,Personal,Climb,1.0,1.0,1
191,Univair,7GC-AA,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1998-12-06,No,Reciprocating,VMC,1.0,Personal,Landing,1.0,0.0,0
1135,Garlick,UH-1H,Substantial,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1998-12-14,No,Turbo Shaft,VMC,1.0,Other Work Use,Maneuvering,1.0,1.0,0
418,Casa,C-212,Substantial,Airplane,0.0,0.0,0.0,20.0,Non-Fatal,1998-12-18,No,Turbo Prop,VMC,2.0,Unknown,Takeoff,20.0,0.0,0
821,Avions Max Holste,MH 1521 BROUSSARD,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1999-01-01,No,Reciprocating,VMC,1.0,Personal,Takeoff,2.0,0.0,0
184,Gulfstream,695A,Substantial,Airplane,0.0,0.0,0.0,4.0,Non-Fatal,1999-01-12,No,Turbo Prop,VMC,2.0,Executive/corporate,Landing,4.0,0.0,0
112,Gates Learjet,35,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1999-01-28,No,Turbo Jet,VMC,2.0,Unknown,Landing,2.0,0.0,0
1093,Socata,TB 9 TAMPICO,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1999-02-06,No,Reciprocating,VMC,1.0,Instructional,Takeoff,1.0,0.0,0
368,British Aerospace,BAE 146-200A,Minor,Airplane,0.0,0.0,0.0,88.0,Incident,1999-02-11,No,Turbo Jet,VMC,4.0,Unknown,Climb,88.0,0.0,0
22,Monocoupe,110,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1999-02-14,No,Reciprocating,VMC,1.0,Personal,Landing,1.0,0.0,0
226,Airbus Industrie,A-320-231,Minor,Airplane,0.0,0.0,0.0,31.0,Incident,1999-02-16,No,Turbo Fan,VMC,2.0,Unknown,Approach,31.0,0.0,0
206,Christen Industries,A-1,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1999-02-19,No,Reciprocating,VMC,1.0,Public Aircraft,Maneuvering,2.0,0.0,0
281,Gulfstream American,AA-5B,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1999-02-27,No,Reciprocating,VMC,1.0,Personal,Approach,2.0,0.0,0
200,Monocoupe Aircraft,90A,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1999-02-28,No,Reciprocating,VMC,1.0,Personal,Landing,2.0,0.0,0
985,Interstate,S-1B1,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1999-03-04,No,Reciprocating,VMC,1.0,Personal,Approach,1.0,0.0,0
485,Diamond Aircraft Industries,DA 20-A1,Destroyed,Airplane,0.0,1.0,1.0,3.0,Non-Fatal,1999-03-06,No,Reciprocating,VMC,1.0,Instructional,Takeoff,5.0,0.2,1
1103,Socata,TBM 700,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1999-03-13,No,Turbo Prop,VMC,1.0,Personal,Landing,2.0,0.0,0
651,Gulfstream,G-IV,Minor,Airplane,0.0,0.0,0.0,2.0,Incident,1999-03-13,No,Turbo Fan,VMC,2.0,Positioning,Cruise,2.0,0.0,0
618,Fairchild Hiller,FH-1100,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1999-03-16,No,Turbo Shaft,VMC,1.0,Aerial Application,Maneuvering,1.0,0.0,0
1101,Socata,TB-9C,Substantial,Airplane,0.0,1.0,1.0,0.0,Non-Fatal,1999-03-18,No,Reciprocating,VMC,1.0,Instructional,Takeoff,2.0,0.5,0
255,Boeing Stearman,A75N1,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1999-03-20,No,Reciprocating,VMC,1.0,Personal,Landing,2.0,0.0,0
1058,Cirrus Design Corp.,SR20,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1999-03-23,No,Reciprocating,VMC,1.0,Unknown,Maneuvering,1.0,1.0,1
618,Fairchild Hiller,FH-1100,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1999-03-24,No,Turbo Shaft,VMC,1.0,Personal,Takeoff,1.0,0.0,0
97,Extra Flugzeugbau,300S,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1999-03-24,No,Reciprocating,VMC,1.0,Business,Maneuvering,1.0,0.0,0
485,Diamond Aircraft Industries,DA 20-A1,Destroyed,Airplane,0.0,0.0,2.0,0.0,Non-Fatal,1999-03-26,No,Reciprocating,IMC,1.0,Personal,Cruise,2.0,0.0,1
113,Gates Learjet,35A,Substantial,Airplane,0.0,0.0,2.0,8.0,Non-Fatal,1999-03-30,No,Turbo Jet,VMC,2.0,Unknown,Landing,10.0,0.0,0
304,"Smith, Ted Aerostar",AEROSTAR 601P,Destroyed,Airplane,2.0,0.0,0.0,0.0,Fatal(2),1999-04-01,No,Reciprocating,VMC,2.0,Business,Cruise,2.0,1.0,1
205,Aviat,A-1,Substantial,Airplane,0.0,2.0,0.0,0.0,Non-Fatal,1999-04-06,No,Reciprocating,VMC,1.0,Personal,Maneuvering,2.0,1.0,0
111,Saab-scania Ab (saab),340B,Substantial,Airplane,0.0,0.0,0.0,9.0,Non-Fatal,1999-04-12,No,Turbo Prop,VMC,2.0,Unknown,Standing,9.0,0.0,0
275,American,AA-5,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1999-04-12,No,Reciprocating,IMC,1.0,Personal,Climb,2.0,0.0,0
379,Raytheon Corporate Jets,BE-400A,Substantial,Airplane,0.0,6.0,2.0,0.0,Non-Fatal,1999-04-17,No,Turbo Fan,VMC,2.0,Executive/corporate,Landing,8.0,0.75,0
395,Britten-norman,BN-2B-21,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1999-04-19,No,Reciprocating,VMC,2.0,Unknown,Landing,1.0,0.0,0
169,"Smith, Ted Aerostar",601P,Destroyed,Airplane,2.0,0.0,0.0,0.0,Fatal(2),1999-04-23,No,Reciprocating,IMC,2.0,Personal,Takeoff,2.0,1.0,1
57,Boeing Stearman,1B75A,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1999-04-30,No,Reciprocating,VMC,1.0,Personal,Landing,1.0,0.0,0
498,Glaser-dirks,DG-400,Destroyed,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1999-05-01,No,Reciprocating,VMC,1.0,Personal,Cruise,1.0,0.0,1
946,Wsk Pzl Warzawa-okecie,PZL-104 WILGA 80,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1999-05-06,No,Reciprocating,VMC,1.0,Instructional,Landing,2.0,0.0,0
111,Saab-scania Ab (saab),340B,Substantial,Airplane,0.0,1.0,0.0,29.0,Non-Fatal,1999-05-08,No,Turbo Prop,IMC,2.0,Unknown,Landing,30.0,0.03333333333333333,0
990,Christen Industries,S-2B,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1999-05-08,No,Reciprocating,VMC,1.0,Personal,Maneuvering,2.0,0.0,0
534,Extra Flugzeugbau,EA 300/L,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1999-05-15,No,Reciprocating,VMC,1.0,Unknown,Landing,1.0,0.0,0
986,Artic Aircraft Corp.,S-1B2,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1999-05-20,No,Reciprocating,VMC,1.0,Personal,Takeoff,1.0,0.0,0
232,Aircraft Parts & Dev. Corp,A-9B,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1999-05-21,No,Reciprocating,VMC,1.0,Personal,Approach,1.0,0.0,0
929,Aerotek,PITTS SPECIAL S-1S,Substantial,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1999-05-22,No,Reciprocating,VMC,1.0,Personal,Go-around,1.0,1.0,0
940,Boeing Stearman,PT-27,Substantial,Airplane,0.0,0.0,1.0,1.0,Non-Fatal,1999-05-23,No,Reciprocating,VMC,1.0,Personal,Maneuvering,2.0,0.0,0
182,Gulfstream American,690C,Substantial,Airplane,0.0,0.0,0.0,3.0,Non-Fatal,1999-05-24,No,Turbo Prop,VMC,2.0,Business,Landing,3.0,0.0,0
502,Howard Aircraft Corp.,DGA-15P,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1999-05-25,No,Reciprocating,VMC,1.0,Personal,Takeoff,1.0,0.0,0
804,Pzl-mielec,M-18B,Substantial,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1999-05-25,No,Reciprocating,VMC,1.0,Aerial Application,Takeoff,1.0,1.0,0
704,Hoac Austria,HK 36R SUPER DIMONA,Minor,Airplane,0.0,0.0,0.0,4.0,Non-Fatal,1999-05-30,No,Reciprocating,VMC,1.0,Personal,Approach,4.0,0.0,0
1005,Snow,S2C,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1999-06-01,No,Reciprocating,VMC,1.0,Aerial Application,Takeoff,1.0,0.0,0
1142,Culver,V,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1999-06-04,No,Reciprocating,VMC,1.0,Personal,Descent,1.0,0.0,0
693,Canadian Car & Foundry,HARVARD MK IV,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1999-06-13,No,Reciprocating,VMC,1.0,Personal,Landing,1.0,0.0,0
580,Canadair,F-86E,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1999-06-19,No,Turbo Jet,VMC,1.0,Personal,Maneuvering,1.0,1.0,1
941,Boeing Stearman,PT17,Destroyed,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1999-06-25,No,Reciprocating,VMC,1.0,Personal,Cruise,1.0,1.0,1
355,Boeing Stearman,B75N1,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1999-06-26,No,Reciprocating,VMC,1.0,Personal,Landing,2.0,0.0,0
253,Boeing Stearman,A75,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1999-06-29,No,Reciprocating,VMC,1.0,Positioning,Cruise,1.0,1.0,1
530,Boeing Stearman,E75,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1999-07-05,No,Reciprocating,VMC,1.0,Personal,Landing,2.0,0.0,0
646,Gulfstream-schweizer,G-164B,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1999-07-06,No,Reciprocating,VMC,1.0,Aerial Application,Maneuvering,1.0,0.0,0
864,Schempp-hirth,NIMBUS 4DM,Destroyed,Airplane,2.0,0.0,0.0,0.0,Fatal(2),1999-07-13,No,Reciprocating,VMC,1.0,Personal,Maneuvering,2.0,1.0,1
219,Airbus Industrie,A-300-600ER,Substantial,Airplane,0.0,0.0,0.0,190.0,Non-Fatal,1999-07-15,No,Turbo Fan,VMC,2.0,Unknown,Landing,190.0,0.0,0
485,Diamond Aircraft Industries,DA 20-A1,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1999-07-15,No,Reciprocating,VMC,1.0,Instructional,Takeoff,1.0,0.0,0
343,Navion,B,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1999-07-16,No,Reciprocating,VMC,1.0,Personal,Landing,2.0,0.0,0
304,"Smith, Ted Aerostar",AEROSTAR 601P,Destroyed,Airplane,2.0,0.0,0.0,0.0,Fatal(2),1999-07-23,No,Reciprocating,VMC,2.0,Personal,Takeoff,2.0,1.0,1
261,American,AA-1,Substantial,Airplane,0.0,0.0,2.0,0.0,Non-Fatal,1999-07-27,No,Reciprocating,VMC,1.0,Personal,Maneuvering,2.0,0.0,0
602,Chance Vought,F4U-5,Substantial,Airplane,0.0,1.0,1.0,1.0,Non-Fatal,1999-07-29,No,Reciprocating,VMC,1.0,Personal,Takeoff,3.0,0.3333333333333333,0
601,Chance Vought,F4U-4,Destroyed,Airplane,0.0,1.0,1.0,1.0,Non-Fatal,1999-07-29,No,Reciprocating,VMC,1.0,Personal,Takeoff,3.0,0.3333333333333333,1
272,Gulfstream American,AA-1B,Destroyed,Airplane,1.0,1.0,0.0,0.0,Fatal(1),1999-08-01,No,Reciprocating,VMC,1.0,Personal,Takeoff,2.0,1.0,1
467,Porterfield,CP-65,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1999-08-02,No,Reciprocating,VMC,1.0,Personal,Takeoff,1.0,1.0,1
882,Partenavia,P68C,Minor,Airplane,0.0,1.0,0.0,5.0,Non-Fatal,1999-08-05,No,Reciprocating,VMC,2.0,Unknown,Standing,6.0,0.16666666666666666,0
802,Pzl-mielec,M-18A,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1999-08-09,No,Reciprocating,VMC,1.0,Aerial Application,Cruise,1.0,0.0,0
998,Aviat,S1-11B,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1999-08-14,No,Reciprocating,VMC,1.0,Unknown,Landing,1.0,0.0,0
450,Canadair,CL-600,Substantial,Airplane,0.0,0.0,0.0,3.0,Non-Fatal,1999-08-16,No,Turbo Fan,VMC,2.0,Positioning,Landing,3.0,0.0,0
745,Diamond Aircraft Industries,KATANA DA 20-A1,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1999-08-18,No,Reciprocating,VMC,1.0,Personal,Takeoff,1.0,0.0,0
214,Alon,A-2A,Substantial,Airplane,0.0,0.0,1.0,1.0,Non-Fatal,1999-08-21,No,Reciprocating,VMC,1.0,Personal,Approach,2.0,0.0,0
966,Republic,RC-3,Destroyed,Airplane,2.0,0.0,0.0,0.0,Fatal(2),1999-08-23,No,Reciprocating,VMC,1.0,Personal,Approach,2.0,1.0,1
70,Morrisey,2150A,Substantial,Airplane,0.0,1.0,1.0,0.0,Non-Fatal,1999-08-24,No,Reciprocating,VMC,1.0,Personal,Descent,2.0,0.5,0
560,Embraer,ERJ-135,Minor,Airplane,0.0,0.0,0.0,3.0,Incident,1999-08-24,No,Turbo Fan,VMC,2.0,Unknown,Takeoff,3.0,0.0,0
317,Aeromot,AMT-300,Destroyed,Airplane,0.0,1.0,1.0,0.0,Non-Fatal,1999-08-25,No,Reciprocating,VMC,1.0,Personal,Takeoff,2.0,0.5,1
530,Boeing Stearman,E75,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1999-08-28,No,Reciprocating,VMC,1.0,Personal,Takeoff,2.0,0.0,0
1069,Sukhoi,SU-29,Destroyed,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1999-09-01,No,Reciprocating,VMC,1.0,Personal,Maneuvering,1.0,1.0,1
493,Diamond Aircraft Industries,DA20-A1,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1999-09-04,No,Reciprocating,VMC,1.0,Personal,Climb,1.0,0.0,0
203,Navion,A,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1999-09-09,No,Reciprocating,VMC,1.0,Personal,Cruise,2.0,0.0,0
278,Gulfstream American,AA-5A,Substantial,Airplane,1.0,1.0,1.0,0.0,Fatal(1),1999-09-11,No,Reciprocating,VMC,1.0,Personal,Maneuvering,3.0,0.6666666666666666,0
941,Boeing Stearman,PT17,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1999-09-19,No,Reciprocating,VMC,1.0,Personal,Taxi,1.0,0.0,0
1135,Garlick,UH-1H,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1999-09-21,No,Turbo Shaft,VMC,1.0,Other Work Use,Maneuvering,1.0,0.0,0
700,Kaman,HH-43F,Destroyed,Airplane,2.0,0.0,0.0,0.0,Fatal(2),1999-09-25,No,Turbo Shaft,VMC,1.0,Positioning,Cruise,2.0,1.0,1
30,Israel Aircraft Industries,1124,Minor,Airplane,0.0,0.0,0.0,4.0,Incident,1999-09-26,No,Turbo Jet,VMC,2.0,Personal,Climb,4.0,0.0,0
378,Raytheon Corporate Jets,BE-200,Destroyed,Airplane,2.0,0.0,0.0,0.0,Fatal(2),1999-10-05,No,Turbo Prop,IMC,2.0,Positioning,Cruise,2.0,1.0,1
508,Boeing - Canada (de Havilland),DHC-8-102,Substantial,Airplane,0.0,0.0,0.0,15.0,Non-Fatal,1999-10-06,No,Turbo Prop,VMC,2.0,Unknown,Cruise,15.0,0.0,0
438,Zenair,CH 2000,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1999-10-06,No,Reciprocating,VMC,1.0,Instructional,Landing,1.0,0.0,0
530,Boeing Stearman,E75,Minor,Airplane,0.0,0.0,0.0,3.0,Non-Fatal,1999-10-09,No,Reciprocating,VMC,1.0,Personal,Landing,3.0,0.0,0
492,Dassault,DA-900B,Minor,Airplane,0.0,1.0,0.0,4.0,Non-Fatal,1999-10-09,No,Turbo Fan,VMC,3.0,Executive/corporate,Descent,5.0,0.2,0
196,American Champion (acac),8GCBC,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1999-10-10,No,Reciprocating,VMC,1.0,Personal,Takeoff,2.0,0.0,0
226,Airbus Industrie,A-320-231,Substantial,Airplane,0.0,0.0,0.0,94.0,Non-Fatal,1999-10-15,No,Turbo Fan,VMC,2.0,Unknown,Taxi,94.0,0.0,0
620,Kolb Company,FIRESTAR,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1999-10-16,No,Reciprocating,VMC,1.0,Personal,Taxi,1.0,0.0,0
705,British Aerospace,HS 125-700A,Substantial,Airplane,0.0,0.0,0.0,3.0,Non-Fatal,1999-10-19,No,Turbo Fan,VMC,2.0,Business,Unknown,3.0,0.0,0
679,Loral Corp.,GZ-22,Substantial,Airplane,0.0,0.0,1.0,1.0,Non-Fatal,1999-10-28,No,Turbo Shaft,VMC,2.0,Other Work Use,Maneuvering,2.0,0.0,0
743,Kaman,K-1200,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1999-11-04,No,Turbo Shaft,VMC,1.0,Unknown,Takeoff,1.0,0.0,0
271,American,AA-1B,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1999-11-07,No,Reciprocating,VMC,1.0,Business,Landing,2.0,0.0,0
485,Diamond Aircraft Industries,DA 20-A1,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1999-11-11,No,Reciprocating,VMC,1.0,Instructional,Takeoff,1.0,0.0,0
308,American General Aircraft,AG5B,Substantial,Airplane,0.0,0.0,0.0,3.0,Non-Fatal,1999-11-12,No,Reciprocating,VMC,1.0,Unknown,Approach,3.0,0.0,0
718,Hawker Siddeley,HUNTER T MK 7,Substantial,Airplane,0.0,1.0,1.0,0.0,Non-Fatal,1999-11-17,No,Turbo Jet,VMC,1.0,Business,Takeoff,2.0,0.5,0
298,"Smith, Ted Aerostar",AEROSTAR 600,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1999-11-21,No,Reciprocating,VMC,2.0,Personal,Maneuvering,1.0,1.0,1
489,Dassault,DA-20,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1999-11-27,No,Turbo Fan,VMC,2.0,Unknown,Approach,2.0,0.0,0
368,British Aerospace,BAE 146-200A,Minor,Airplane,0.0,0.0,1.0,48.0,Incident,1999-12-01,No,Turbo Fan,UNK,4.0,Unknown,Standing,49.0,0.0,0
275,American,AA-5,Substantial,Airplane,0.0,1.0,0.0,1.0,Non-Fatal,1999-12-08,No,Reciprocating,VMC,1.0,Personal,Takeoff,2.0,0.5,0
